"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phi [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(dB(GainTotal)) []"""
-2,0.5,1.5,0,11,8,5,3.4,-15.4513519065671
-2,0.5,1.5,0,11,8,5,3.5,-15.1910426018526
-2,0.5,1.5,0,11,8,5,3.6,-14.9582148985338
-2,0.5,1.5,0,11,8,5,3.7,-14.6490308245671
-2,0.5,1.5,0,11,8,5,3.8,-14.3474439700564
-2,0.5,1.5,0,11,8,5,3.9,-14.0061262805395
-2,0.5,1.5,0,11,8,5,4,-13.6449362355059
-2,0.5,1.5,0,11,8,5,4.1,-13.320173945952
-2,0.5,1.5,0,11,8,5,4.2,-12.9907475308927
-2,0.5,1.5,0,11,8,5,4.3,-12.6810505387326
-2,0.5,1.5,0,11,8,5,4.4,-12.3956006607897
-2,0.5,1.5,0,11,8,5,4.5,-12.1206420104674
-2,0.5,1.5,0,11,8,5,4.6,-11.8745873399298
-2,0.5,1.5,0,11,8,5,4.7,-11.6678151918509
-2,0.5,1.5,0,11,8,5,4.8,-11.4762472469306
-2,0.5,1.5,0,11,8,5,4.9,-11.3083827707674
-2,0.5,1.5,0,11,8,5,5,-11.167542309867
-2,0.5,1.5,0,11,8,5,5.1,-11.0449951050395
-2,0.5,1.5,0,11,8,5,5.2,-10.9277194798451
-2,0.5,1.5,0,11,8,5,5.3,-10.8207003449361
-2,0.5,1.5,0,11,8,5,5.4,-10.72509532725
-2,0.5,1.5,0,11,8,5,5.5,-10.6256389647157
-2,0.5,1.5,0,11,8,5,5.6,-10.5283552978589
-2,0.5,1.5,0,11,8,5,5.7,-10.42880471716
-2,0.5,1.5,0,11,8,5,5.8,-10.3289163688049
-2,0.5,1.5,0,11,8,5,5.9,-10.2345280701377
-2,0.5,1.5,0,11,8,5,6,-10.1433846534799
-2,0.5,1.5,0,11,8,5,6.1,-10.0641661022605
-2,0.5,1.5,0,11,8,5,6.2,-9.98578967833147
-2,0.5,1.5,0,11,8,5,6.3,-9.90542173992949
-2,0.5,1.5,0,11,8,5,6.4,-9.83268258118254
-2,0.5,1.5,0,11,8,5,6.5,-9.77476641635781
-2,0.5,1.5,0,11,8,5,6.6,-9.71797946860754
-2,0.5,1.5,0,11,8,5,6.7,-9.6570480685391
-2,0.5,1.5,0,11,8,5,6.8,-9.6033600769488
-2,0.5,1.5,0,11,8,5,6.9,-9.57077647027035
-2,0.5,1.5,0,11,8,5,7,-9.53659479776896
-2,0.5,1.5,0,11,8,5,7.1,-9.51375914698528
-2,0.5,1.5,0,11,8,5,7.2,-9.49411649507088
-2,0.5,1.5,0,11,8,5,7.3,-9.48023488068977
-2,0.5,1.5,0,11,8,5,7.4,-9.48017484798622
-2,0.5,1.5,0,11,8,5,7.5,-9.4693603037412
-2,0.5,1.5,0,11,8,5,7.6,-9.45905049749702
-2,0.5,1.5,0,11,8,5,7.7,-9.44396802131016
-2,0.5,1.5,0,11,8,5,7.8,-9.4198982957232
-2,0.5,1.5,0,11,8,5,7.9,-9.39651586018103
-2,0.5,1.5,0,11,8,5,8,-9.37044993818119
-2,0.5,1.5,0,11,8,5,8.1,-9.352998087448
-2,0.5,1.5,0,11,8,5,8.2,-9.32850513569915
-2,0.5,1.5,0,11,8,5,8.3,-9.30065739999685
-2,0.5,1.5,0,11,8,5,8.4,-9.26854613354344
-2,0.5,1.5,0,11,8,5,8.5,-9.23739302047219
-2,0.5,1.5,0,11,8,5,8.6,-9.21845586017811
-2,0.5,1.5,0,11,8,5,8.7,-9.21185801096103
-2,0.5,1.5,0,11,8,5,8.8,-9.21288122599248
-2,0.5,1.5,0,11,8,5,8.9,-9.23703369684456
-2,0.5,1.5,0,11,8,5,9,-9.28014475693994
-2,0.5,1.5,0,11,8,5,9.1,-9.33762340115822
-2,0.5,1.5,0,11,8,5,9.2,-9.4088834711388
-2,0.5,1.5,0,11,8,5,9.3,-9.50493592184418
-2,0.5,1.5,0,11,8,5,9.4,-9.61359721889365
-2,0.5,1.5,0,11,8,5,9.5,-9.72989582400865
-2,0.5,1.5,0,11,8,5,9.6,-9.84772517631244
-2,0.5,1.5,0,11,8,5,9.7,-9.96292917314112
-2,0.5,1.5,0,11,8,5,9.8,-10.0919593255745
-2,0.5,1.5,0,11,8,5,9.9,-10.2260114465412
-2,0.5,1.5,0,11,8,5,10,-10.3510690078629
-2,0.5,1.5,0,11,8,5,10.1,-10.4619606184599
-2,0.5,1.5,0,11,8,5,10.2,-10.5523622737104
-2,0.5,1.5,0,11,8,5,10.3,-10.4970813308999
-2,0.5,1.5,0,11,8,5,10.4,-10.436423699271
-2,0.5,1.5,0,11,8,5,10.5,-10.3958219086209
-2,0.5,1.5,0,11,8,5,10.6,-10.350148779817
2,0.5,1.5,0,11,8,5,0.6,-29.0770813971417
2,0.5,1.5,0,11,8,5,0.7,-27.4089007570488
2,0.5,1.5,0,11,8,5,0.8,-26.110113923217
2,0.5,1.5,0,11,8,5,0.9,-24.8195089626248
2,0.5,1.5,0,11,8,5,1,-23.7704072464497
2,0.5,1.5,0,11,8,5,1.1,-22.8304866652578
2,0.5,1.5,0,11,8,5,1.2,-21.8435134149546
2,0.5,1.5,0,11,8,5,1.3,-21.1192473567756
2,0.5,1.5,0,11,8,5,1.4,-20.2883429171698
2,0.5,1.5,0,11,8,5,1.5,-19.6613885394049
2,0.5,1.5,0,11,8,5,1.6,-19.1588137307234
2,0.5,1.5,0,11,8,5,1.7,-18.721333685469
2,0.5,1.5,0,11,8,5,1.8,-18.5079127233058
2,0.5,1.5,0,11,8,5,1.9,-18.1214205676754
2,0.5,1.5,0,11,8,5,2,-17.8906555443442
2,0.5,1.5,0,11,8,5,2.1,-17.6935090256828
2,0.5,1.5,0,11,8,5,2.2,-17.4831569866364
2,0.5,1.5,0,11,8,5,2.3,-17.4206618394404
2,0.5,1.5,0,11,8,5,2.4,-17.2871106604799
2,0.5,1.5,0,11,8,5,2.5,-17.260857632699
2,0.5,1.5,0,11,8,5,2.6,-17.2133042052863
2,0.5,1.5,0,11,8,5,2.7,-17.1729450708394
2,0.5,1.5,0,11,8,5,2.8,-17.1660767778161
2,0.5,1.5,0,11,8,5,2.9,-17.1914468995751
2,0.5,1.5,0,11,8,5,3,-17.202477000713
2,0.5,1.5,0,11,8,5,3.1,-17.2434293414575
2,0.5,1.5,0,11,8,5,3.2,-17.2455422249574
2,0.5,1.5,0,11,8,5,3.3,-17.2129025581159
2,0.5,1.5,0,11,8,5,3.4,-17.1623093017092
2,0.5,1.5,0,11,8,5,3.5,-17.0370357066782
2,0.5,1.5,0,11,8,5,3.6,-16.9031128253667
2,0.5,1.5,0,11,8,5,3.7,-16.7211687603967
2,0.5,1.5,0,11,8,5,3.8,-16.5127820926469
2,0.5,1.5,0,11,8,5,3.9,-16.2952479929537
2,0.5,1.5,0,11,8,5,4,-16.0623496738353
2,0.5,1.5,0,11,8,5,4.1,-15.8171018825591
2,0.5,1.5,0,11,8,5,4.2,-15.590203410836
2,0.5,1.5,0,11,8,5,4.3,-15.3947218935801
2,0.5,1.5,0,11,8,5,4.4,-15.2190685799344
2,0.5,1.5,0,11,8,5,4.5,-15.0598933576827
2,0.5,1.5,0,11,8,5,4.6,-14.9105410361483
2,0.5,1.5,0,11,8,5,4.7,-14.7827083682296
2,0.5,1.5,0,11,8,5,4.8,-14.6811537890807
2,0.5,1.5,0,11,8,5,4.9,-14.5797450812419
2,0.5,1.5,0,11,8,5,5,-14.4912558650867
2,0.5,1.5,0,11,8,5,5.1,-14.407976254768
2,0.5,1.5,0,11,8,5,5.2,-14.3308653911649
2,0.5,1.5,0,11,8,5,5.3,-14.2514557539156
2,0.5,1.5,0,11,8,5,5.4,-14.161390066036
2,0.5,1.5,0,11,8,5,5.5,-14.0634994040946
2,0.5,1.5,0,11,8,5,5.6,-13.9523954735873
2,0.5,1.5,0,11,8,5,5.7,-13.8301033416758
2,0.5,1.5,0,11,8,5,5.8,-13.6909491469991
2,0.5,1.5,0,11,8,5,5.9,-13.5458092106414
2,0.5,1.5,0,11,8,5,6,-13.402300215711
2,0.5,1.5,0,11,8,5,6.1,-13.2632765380136
2,0.5,1.5,0,11,8,5,6.2,-13.1259876473697
2,0.5,1.5,0,11,8,5,6.3,-12.9928345012518
2,0.5,1.5,0,11,8,5,6.4,-12.8757002972656
2,0.5,1.5,0,11,8,5,6.5,-12.7786144861153
2,0.5,1.5,0,11,8,5,6.6,-12.6818853084472
2,0.5,1.5,0,11,8,5,6.7,-12.5864942860367
2,0.5,1.5,0,11,8,5,6.8,-12.5017234879128
2,0.5,1.5,0,11,8,5,6.9,-12.4247265678994
2,0.5,1.5,0,11,8,5,7,-12.3524030491593
2,0.5,1.5,0,11,8,5,7.1,-12.2758689534618
2,0.5,1.5,0,11,8,5,7.2,-12.2056568419829
2,0.5,1.5,0,11,8,5,7.3,-12.1375388260576
2,0.5,1.5,0,11,8,5,7.4,-12.0749535513617
2,0.5,1.5,0,11,8,5,7.5,-12.0112709879132
2,0.5,1.5,0,11,8,5,7.6,-11.9476632138746
2,0.5,1.5,0,11,8,5,7.7,-11.8822758480168
2,0.5,1.5,0,11,8,5,7.8,-11.8121250493788
2,0.5,1.5,0,11,8,5,7.9,-11.7353696206606
2,0.5,1.5,0,11,8,5,8,-11.6727364747817
2,0.5,1.5,0,11,8,5,8.1,-11.6164714596115
2,0.5,1.5,0,11,8,5,8.2,-11.5743177546863
2,0.5,1.5,0,11,8,5,8.3,-11.5388847160362
2,0.5,1.5,0,11,8,5,8.4,-11.5047290442234
2,0.5,1.5,0,11,8,5,8.5,-11.4558833446581
2,0.5,1.5,0,11,8,5,8.6,-11.4047040693236
2,0.5,1.5,0,11,8,5,8.7,-11.3245193119116
2,0.5,1.5,0,11,8,5,8.8,-11.1743691296566
2,0.5,1.5,0,11,8,5,8.9,-11.0189074500363
2,0.5,1.5,0,11,8,5,9,-10.8692854693897
2,0.5,1.5,0,11,8,5,9.1,-10.7145847648179
2,0.5,1.5,0,11,8,5,9.2,-10.5592003274018
2,0.5,1.5,0,11,8,5,9.3,-10.4181123010429
2,0.5,1.5,0,11,8,5,9.4,-10.2944403188526
2,0.5,1.5,0,11,8,5,9.5,-10.178824313931
2,0.5,1.5,0,11,8,5,9.6,-10.0829687849427
2,0.5,1.5,0,11,8,5,9.7,-9.99856334604007
2,0.5,1.5,0,11,8,5,9.8,-9.92076667433525
2,0.5,1.5,0,11,8,5,9.9,-9.86365817076648
2,0.5,1.5,0,11,8,5,10,-9.81760463242408
2,0.5,1.5,0,11,8,5,10.1,-9.77593189648489
2,0.5,1.5,0,11,8,5,10.2,-9.75350027265672
2,0.5,1.5,0,11,8,5,10.3,-9.74421428916951
2,0.5,1.5,0,11,8,5,10.4,-9.72960247957799
2,0.5,1.5,0,11,8,5,10.5,-9.70544493277905
2,0.5,1.5,0,11,8,5,10.6,-9.6614053454959
-2,0.5,1.5,0,11,12,5,0.6,-28.3974678175714
-2,0.5,1.5,0,11,12,5,0.7,-26.6320469426759
-2,0.5,1.5,0,11,12,5,0.8,-25.1986940505395
-2,0.5,1.5,0,11,12,5,0.9,-23.7663124477584
-2,0.5,1.5,0,11,12,5,1,-22.566195367322
-2,0.5,1.5,0,11,12,5,1.1,-21.4705787921683
-2,0.5,1.5,0,11,12,5,1.2,-20.3443530090918
-2,0.5,1.5,0,11,12,5,1.3,-19.4817717961593
-2,0.5,1.5,0,11,12,5,1.4,-18.5332904110411
-2,0.5,1.5,0,11,12,5,1.5,-17.8032056134679
-2,0.5,1.5,0,11,12,5,1.6,-17.2186912365059
-2,0.5,1.5,0,11,12,5,1.7,-16.7236794565524
-2,0.5,1.5,0,11,12,5,1.8,-16.4767239164029
-2,0.5,1.5,0,11,12,5,1.9,-16.0762233567787
-2,0.5,1.5,0,11,12,5,2,-15.8593067853608
-2,0.5,1.5,0,11,12,5,2.1,-15.699136435785
-2,0.5,1.5,0,11,12,5,2.2,-15.5514511673284
-2,0.5,1.5,0,11,12,5,2.3,-15.587184291485
-2,0.5,1.5,0,11,12,5,2.4,-15.5425286552326
-2,0.5,1.5,0,11,12,5,2.5,-15.631847869153
-2,0.5,1.5,0,11,12,5,2.6,-15.6799438092056
-2,0.5,1.5,0,11,12,5,2.7,-15.7136772179481
-2,0.5,1.5,0,11,12,5,2.8,-15.7782843857967
-2,0.5,1.5,0,11,12,5,2.9,-15.8268015330438
-2,0.5,1.5,0,11,12,5,3,-15.8180373204599
-2,0.5,1.5,0,11,12,5,3.1,-15.8235427766366
-2,0.5,1.5,0,11,12,5,3.2,-15.7104497876994
-2,0.5,1.5,0,11,12,5,3.3,-15.6011785952296
-2,0.5,1.5,0,11,12,5,3.4,-15.4120987512042
-2,0.5,1.5,0,11,12,5,3.5,-15.1416456772987
-2,0.5,1.5,0,11,12,5,3.6,-14.8890263179656
-2,0.5,1.5,0,11,12,5,3.7,-14.5896432570474
-2,0.5,1.5,0,11,12,5,3.8,-14.3009223177248
-2,0.5,1.5,0,11,12,5,3.9,-13.974092108975
-2,0.5,1.5,0,11,12,5,4,-13.6242940072686
-2,0.5,1.5,0,11,12,5,4.1,-13.2791744972239
-2,0.5,1.5,0,11,12,5,4.2,-12.9365722554104
-2,0.5,1.5,0,11,12,5,4.3,-12.6374766880099
-2,0.5,1.5,0,11,12,5,4.4,-12.3574001968509
-2,0.5,1.5,0,11,12,5,4.5,-12.0882626987345
-2,0.5,1.5,0,11,12,5,4.6,-11.8640499067481
-2,0.5,1.5,0,11,12,5,4.7,-11.6496324729963
-2,0.5,1.5,0,11,12,5,4.8,-11.4491727226117
-2,0.5,1.5,0,11,12,5,4.9,-11.2741279336776
-2,0.5,1.5,0,11,12,5,5,-11.1351554092427
-2,0.5,1.5,0,11,12,5,5.1,-11.0040215156309
-2,0.5,1.5,0,11,12,5,5.2,-10.8944915527802
-2,0.5,1.5,0,11,12,5,5.3,-10.7867386130957
-2,0.5,1.5,0,11,12,5,5.4,-10.6801040647851
-2,0.5,1.5,0,11,12,5,5.5,-10.5803771751739
-2,0.5,1.5,0,11,12,5,5.6,-10.4770919980832
-2,0.5,1.5,0,11,12,5,5.7,-10.3757833087674
-2,0.5,1.5,0,11,12,5,5.8,-10.2798360808382
-2,0.5,1.5,0,11,12,5,5.9,-10.1859866610032
-2,0.5,1.5,0,11,12,5,6,-10.1043923614466
-2,0.5,1.5,0,11,12,5,6.1,-10.0191520507573
-2,0.5,1.5,0,11,12,5,6.2,-9.93811181877463
-2,0.5,1.5,0,11,12,5,6.3,-9.86207737583831
-2,0.5,1.5,0,11,12,5,6.4,-9.79489713109188
-2,0.5,1.5,0,11,12,5,6.5,-9.74269183415557
-2,0.5,1.5,0,11,12,5,6.6,-9.68234997808088
-2,0.5,1.5,0,11,12,5,6.7,-9.62005381836057
-2,0.5,1.5,0,11,12,5,6.8,-9.56385014124851
-2,0.5,1.5,0,11,12,5,6.9,-9.52562347886526
-2,0.5,1.5,0,11,12,5,7,-9.48640944710541
-2,0.5,1.5,0,11,12,5,7.1,-9.45227474918888
-2,0.5,1.5,0,11,12,5,7.2,-9.41272213550667
-2,0.5,1.5,0,11,12,5,7.3,-9.38443128720551
-2,0.5,1.5,0,11,12,5,7.4,-9.36320558416428
-2,0.5,1.5,0,11,12,5,7.5,-9.35232217905358
-2,0.5,1.5,0,11,12,5,7.6,-9.34677119845822
-2,0.5,1.5,0,11,12,5,7.7,-9.34157141721196
-2,0.5,1.5,0,11,12,5,7.8,-9.33024810081109
-2,0.5,1.5,0,11,12,5,7.9,-9.30703899881008
-2,0.5,1.5,0,11,12,5,8,-9.27160705041654
-2,0.5,1.5,0,11,12,5,8.1,-9.23347836430254
-2,0.5,1.5,0,11,12,5,8.2,-9.18728955233812
-2,0.5,1.5,0,11,12,5,8.3,-9.15416446662004
-2,0.5,1.5,0,11,12,5,8.4,-9.11571433152806
-2,0.5,1.5,0,11,12,5,8.5,-9.06546923883954
-2,0.5,1.5,0,11,12,5,8.6,-9.03059818086733
-2,0.5,1.5,0,11,12,5,8.7,-9.00205188353145
-2,0.5,1.5,0,11,12,5,8.8,-8.99199261669896
-2,0.5,1.5,0,11,12,5,8.9,-9.01906982945083
-2,0.5,1.5,0,11,12,5,9,-9.06883507758617
-2,0.5,1.5,0,11,12,5,9.1,-9.13536874157061
-2,0.5,1.5,0,11,12,5,9.2,-9.23163888023538
-2,0.5,1.5,0,11,12,5,9.3,-9.34747735532862
-2,0.5,1.5,0,11,12,5,9.4,-9.47196219783455
-2,0.5,1.5,0,11,12,5,9.5,-9.60373684208704
-2,0.5,1.5,0,11,12,5,9.6,-9.74280649000549
-2,0.5,1.5,0,11,12,5,9.7,-9.84783610644227
-2,0.5,1.5,0,11,12,5,9.8,-9.91989024277824
-2,0.5,1.5,0,11,12,5,9.9,-9.96268791509049
-2,0.5,1.5,0,11,12,5,10,-9.97704554501754
-2,0.5,1.5,0,11,12,5,10.1,-9.96519869919349
-2,0.5,1.5,0,11,12,5,10.2,-9.94496306432769
-2,0.5,1.5,0,11,12,5,10.3,-9.92486234694935
-2,0.5,1.5,0,11,12,5,10.4,-9.89844672155942
-2,0.5,1.5,0,11,12,5,10.5,-9.86425660320693
-2,0.5,1.5,0,11,12,5,10.6,-9.82617025140216
2,0.5,1.5,0,11,12,5,0.6,-28.7111027330219
2,0.5,1.5,0,11,12,5,0.7,-27.0168757640227
2,0.5,1.5,0,11,12,5,0.8,-25.6751154153843
2,0.5,1.5,0,11,12,5,0.9,-24.3566727034655
2,0.5,1.5,0,11,12,5,1,-23.2764702906728
2,0.5,1.5,0,11,12,5,1.1,-22.3100736050324
2,0.5,1.5,0,11,12,5,1.2,-21.302290110805
2,0.5,1.5,0,11,12,5,1.3,-20.5570063071697
2,0.5,1.5,0,11,12,5,1.4,-19.7105256425102
2,0.5,1.5,0,11,12,5,1.5,-19.0662720870669
2,0.5,1.5,0,11,12,5,1.6,-18.5521797645954
2,0.5,1.5,0,11,12,5,1.7,-18.1052958051772
2,0.5,1.5,0,11,12,5,1.8,-17.8856068651799
2,0.5,1.5,0,11,12,5,1.9,-17.5006707976062
2,0.5,1.5,0,11,12,5,2,-17.2730743476834
2,0.5,1.5,0,11,12,5,2.1,-17.0893871805713
2,0.5,1.5,0,11,12,5,2.2,-16.9009495158332
2,0.5,1.5,0,11,12,5,2.3,-16.8628431041898
2,0.5,1.5,0,11,12,5,2.4,-16.7585951896341
2,0.5,1.5,0,11,12,5,2.5,-16.7650438356257
2,0.5,1.5,0,11,12,5,2.6,-16.7546043909618
2,0.5,1.5,0,11,12,5,2.7,-16.7407305704829
2,0.5,1.5,0,11,12,5,2.8,-16.7654348472262
2,0.5,1.5,0,11,12,5,2.9,-16.8156880042963
2,0.5,1.5,0,11,12,5,3,-16.8448477106823
2,0.5,1.5,0,11,12,5,3.1,-16.8894128024337
2,0.5,1.5,0,11,12,5,3.2,-16.8874435537343
2,0.5,1.5,0,11,12,5,3.3,-16.8486634728451
2,0.5,1.5,0,11,12,5,3.4,-16.7900873629798
2,0.5,1.5,0,11,12,5,3.5,-16.6559999821488
2,0.5,1.5,0,11,12,5,3.6,-16.5213633703823
2,0.5,1.5,0,11,12,5,3.7,-16.3300925400841
2,0.5,1.5,0,11,12,5,3.8,-16.1236531367499
2,0.5,1.5,0,11,12,5,3.9,-15.9075605646396
2,0.5,1.5,0,11,12,5,4,-15.6685930531187
2,0.5,1.5,0,11,12,5,4.1,-15.4321339558776
2,0.5,1.5,0,11,12,5,4.2,-15.2134083667359
2,0.5,1.5,0,11,12,5,4.3,-15.0124604491293
2,0.5,1.5,0,11,12,5,4.4,-14.834001179876
2,0.5,1.5,0,11,12,5,4.5,-14.6944533143102
2,0.5,1.5,0,11,12,5,4.6,-14.5662890344653
2,0.5,1.5,0,11,12,5,4.7,-14.4543000177329
2,0.5,1.5,0,11,12,5,4.8,-14.3458250523125
2,0.5,1.5,0,11,12,5,4.9,-14.2595877234977
2,0.5,1.5,0,11,12,5,5,-14.1911869107107
2,0.5,1.5,0,11,12,5,5.1,-14.1155893219516
2,0.5,1.5,0,11,12,5,5.2,-14.0424205381971
2,0.5,1.5,0,11,12,5,5.3,-13.963450935275
2,0.5,1.5,0,11,12,5,5.4,-13.8838758986133
2,0.5,1.5,0,11,12,5,5.5,-13.7846744543149
2,0.5,1.5,0,11,12,5,5.6,-13.6636266684954
2,0.5,1.5,0,11,12,5,5.7,-13.533643959732
2,0.5,1.5,0,11,12,5,5.8,-13.3849718852811
2,0.5,1.5,0,11,12,5,5.9,-13.2356219755641
2,0.5,1.5,0,11,12,5,6,-13.0928814943171
2,0.5,1.5,0,11,12,5,6.1,-12.9462970633092
2,0.5,1.5,0,11,12,5,6.2,-12.8055853737455
2,0.5,1.5,0,11,12,5,6.3,-12.6784505228745
2,0.5,1.5,0,11,12,5,6.4,-12.5645155671058
2,0.5,1.5,0,11,12,5,6.5,-12.4545436533
2,0.5,1.5,0,11,12,5,6.6,-12.3582271368398
2,0.5,1.5,0,11,12,5,6.7,-12.2677279891643
2,0.5,1.5,0,11,12,5,6.8,-12.1801645652874
2,0.5,1.5,0,11,12,5,6.9,-12.1068654306291
2,0.5,1.5,0,11,12,5,7,-12.0376041146216
2,0.5,1.5,0,11,12,5,7.1,-11.9626271632496
2,0.5,1.5,0,11,12,5,7.2,-11.8841109549161
2,0.5,1.5,0,11,12,5,7.3,-11.81455543064
2,0.5,1.5,0,11,12,5,7.4,-11.7433757472751
2,0.5,1.5,0,11,12,5,7.5,-11.6642215135605
2,0.5,1.5,0,11,12,5,7.6,-11.5954039796004
2,0.5,1.5,0,11,12,5,7.7,-11.5390269686342
2,0.5,1.5,0,11,12,5,7.8,-11.4873777544087
2,0.5,1.5,0,11,12,5,7.9,-11.4405548305305
2,0.5,1.5,0,11,12,5,8,-11.3885291189995
2,0.5,1.5,0,11,12,5,8.1,-11.3427139531913
2,0.5,1.5,0,11,12,5,8.2,-11.3001142411315
2,0.5,1.5,0,11,12,5,8.3,-11.2595897484641
2,0.5,1.5,0,11,12,5,8.4,-11.2161736447557
2,0.5,1.5,0,11,12,5,8.5,-11.1817816635462
2,0.5,1.5,0,11,12,5,8.6,-11.1501234026594
2,0.5,1.5,0,11,12,5,8.7,-11.0918379708893
2,0.5,1.5,0,11,12,5,8.8,-11.0100616880596
2,0.5,1.5,0,11,12,5,8.9,-10.9210463188858
2,0.5,1.5,0,11,12,5,9,-10.8253882045459
2,0.5,1.5,0,11,12,5,9.1,-10.730035565973
2,0.5,1.5,0,11,12,5,9.2,-10.6430210972935
2,0.5,1.5,0,11,12,5,9.3,-10.5556950714005
2,0.5,1.5,0,11,12,5,9.4,-10.4666763468831
2,0.5,1.5,0,11,12,5,9.5,-10.3771460715691
2,0.5,1.5,0,11,12,5,9.6,-10.2875665164489
2,0.5,1.5,0,11,12,5,9.7,-10.198675299611
2,0.5,1.5,0,11,12,5,9.8,-10.1133741521485
2,0.5,1.5,0,11,12,5,9.9,-10.0339230757131
2,0.5,1.5,0,11,12,5,10,-9.94985684727827
2,0.5,1.5,0,11,12,5,10.1,-9.85626162545352
2,0.5,1.5,0,11,12,5,10.2,-9.7669091952949
2,0.5,1.5,0,11,12,5,10.3,-9.6767622134638
2,0.5,1.5,0,11,12,5,10.4,-9.58429331905992
2,0.5,1.5,0,11,12,5,10.5,-9.49622161096848
2,0.5,1.5,0,11,12,5,10.6,-9.41263227942435
-2,0.5,1.5,0,9,8,15,0.6,-26.3644597316737
-2,0.5,1.5,0,9,8,15,0.7,-24.0615469943654
-2,0.5,1.5,0,9,8,15,0.8,-22.2081225756357
-2,0.5,1.5,0,9,8,15,0.9,-20.4245690885293
-2,0.5,1.5,0,9,8,15,1,-18.9759110795355
-2,0.5,1.5,0,9,8,15,1.1,-17.7152211353941
-2,0.5,1.5,0,9,8,15,1.2,-16.4811181520785
-2,0.5,1.5,0,9,8,15,1.3,-15.5712897820903
-2,0.5,1.5,0,9,8,15,1.4,-14.615554276755
-2,0.5,1.5,0,9,8,15,1.5,-13.9168921584948
-2,0.5,1.5,0,9,8,15,1.6,-13.4020496274036
-2,0.5,1.5,0,9,8,15,1.7,-13.0037059599709
-2,0.5,1.5,0,9,8,15,1.8,-12.9001996337285
-2,0.5,1.5,0,9,8,15,1.9,-12.6527814847436
-2,0.5,1.5,0,9,8,15,2,-12.613695658448
-2,0.5,1.5,0,9,8,15,2.1,-12.658924947793
-2,0.5,1.5,0,9,8,15,2.2,-12.7265509405645
-2,0.5,1.5,0,9,8,15,2.3,-13.0096896531619
-2,0.5,1.5,0,9,8,15,2.4,-13.2166178322004
-2,0.5,1.5,0,9,8,15,2.5,-13.5844923798057
-2,0.5,1.5,0,9,8,15,2.6,-13.9368297977095
-2,0.5,1.5,0,9,8,15,2.7,-14.2507439204884
-2,0.5,1.5,0,9,8,15,2.8,-14.6148602578119
-2,0.5,1.5,0,9,8,15,2.9,-14.9709810755459
-2,0.5,1.5,0,9,8,15,3,-15.2556763109611
-2,0.5,1.5,0,9,8,15,3.1,-15.5911837646973
-2,0.5,1.5,0,9,8,15,3.2,-15.7835723921452
-2,0.5,1.5,0,9,8,15,3.3,-15.9904943256074
-2,0.5,1.5,0,9,8,15,3.4,-16.1152258596602
-2,0.5,1.5,0,9,8,15,3.5,-16.1754760731352
-2,0.5,1.5,0,9,8,15,3.6,-16.2892923294915
-2,0.5,1.5,0,9,8,15,3.7,-16.3359427147098
-2,0.5,1.5,0,9,8,15,3.8,-16.4162797817892
-2,0.5,1.5,0,9,8,15,3.9,-16.4531174178987
-2,0.5,1.5,0,9,8,15,4,-16.4830062983071
-2,0.5,1.5,0,9,8,15,4.1,-16.5323056160178
-2,0.5,1.5,0,9,8,15,4.2,-16.5629067242005
-2,0.5,1.5,0,9,8,15,4.3,-16.6201654418931
-2,0.5,1.5,0,9,8,15,4.4,-16.6934693395035
-2,0.5,1.5,0,9,8,15,4.5,-16.7770807070598
-2,0.5,1.5,0,9,8,15,4.6,-16.885058445121
-2,0.5,1.5,0,9,8,15,4.7,-17.0011206265665
-2,0.5,1.5,0,9,8,15,4.8,-17.1316041700622
-2,0.5,1.5,0,9,8,15,4.9,-17.2848783500143
-2,0.5,1.5,0,9,8,15,5,-17.4734641959096
-2,0.5,1.5,0,9,8,15,5.1,-17.6582424919744
-2,0.5,1.5,0,9,8,15,5.2,-17.8215556115009
-2,0.5,1.5,0,9,8,15,5.3,-17.9849794162489
-2,0.5,1.5,0,9,8,15,5.4,-18.140871472956
-2,0.5,1.5,0,9,8,15,5.5,-18.2830944162328
-2,0.5,1.5,0,9,8,15,5.6,-18.4329228591259
-2,0.5,1.5,0,9,8,15,5.7,-18.5853058227199
-2,0.5,1.5,0,9,8,15,5.8,-18.7559496297074
-2,0.5,1.5,0,9,8,15,5.9,-18.9158830788594
-2,0.5,1.5,0,9,8,15,6,-19.0755169316419
-2,0.5,1.5,0,9,8,15,6.1,-19.2353389354596
-2,0.5,1.5,0,9,8,15,6.2,-19.3863045070569
-2,0.5,1.5,0,9,8,15,6.3,-19.4946412370918
-2,0.5,1.5,0,9,8,15,6.4,-19.5483566366797
-2,0.5,1.5,0,9,8,15,6.5,-19.5491470745416
-2,0.5,1.5,0,9,8,15,6.6,-19.51466832146
-2,0.5,1.5,0,9,8,15,6.7,-19.4487424243557
-2,0.5,1.5,0,9,8,15,6.8,-19.3479741439414
-2,0.5,1.5,0,9,8,15,6.9,-19.1967924709294
-2,0.5,1.5,0,9,8,15,7,-19.0312607983245
-2,0.5,1.5,0,9,8,15,7.1,-18.8677033149194
-2,0.5,1.5,0,9,8,15,7.2,-18.6823382992906
-2,0.5,1.5,0,9,8,15,7.3,-18.4860445476797
